序号,地市,区县,新冠疫苗接种单位名称,地址,预约电话（固定电话，用于公布给公众咨询预约事宜）,bd09ll_Lon,bd09ll_Lat,Wgs84_Lon,Wgs84_Lat
497,清远市,英德市,大湾镇卫生院预防接种门诊,大湾镇金山路,0763-2823290,112.953023,24.345215,112.9413839,24.34215273
508,清远市,英德市,大湾镇卫生院预防接种门诊,大湾镇政府体育馆,0763-2823290,112.953473,24.349184,112.9418287,24.34612948
2048,江门市,台山市,都斛镇卫生院,都斛镇都新街52号,5280800,112.9561688,22.06578329,112.9446588,22.06269287
416,清远市,清新区,山塘镇卫生院预防接种门诊,清新区山塘镇永康街14号,0763-5280091,112.9591365,23.63491962,112.9475014,23.63170749
1706,佛山市,南海区,丹灶社卫预防接种门诊,丹灶镇金业路8号门诊部三楼楼,0757-85413156,112.96576,23.063077,112.9540971,23.06006936
1705,佛山市,南海区,南海区第八人民医院金沙院区社卫康和馆临时接种点,丹灶镇金业路8号住院部二楼,0757-85413156,112.965792,23.063082,112.9541289,23.06007479
2077,江门市,鹤山市,鹤山市妇幼保健院,鹤山市沙坪街道鹤山大道1156号,8933059,112.968627,22.756621,112.9569934,22.75377691
2079,江门市,鹤山市,人民医院社区卫生服务中心,鹤山市沙坪镇裕民路75、77号,8830136,112.9702951,22.77603983,112.9586602,22.77321056
2078,江门市,鹤山市,沙坪街道卫生院,鹤山市沙坪镇人民东路63号,8989375,112.9748263,22.7742689,112.9631675,22.77148276
458,清远市,清城区,石角镇卫生院预防接种门诊,清城区石角镇永安街15号,0763-3202157,112.9777725,23.55938396,112.9660074,23.55637428
1700,佛山市,南海区,西樵镇社区卫生服务中心新冠接种点,佛山市南海区西樵镇官山朝新路8号,0757-86845001/0757-86893045,112.9834801,22.94378871,112.9717365,22.9409653
1702,佛山市,南海区,西樵镇雅居乐大都会广场新冠病毒疫苗接种点,南海区西樵镇樵金路南路215号,0757-86862207,112.988466,22.957301,112.9767009,22.95445982
1708,佛山市,南海区,南海经济开发区人民医院（小塘院区）,狮山镇小塘三环路,0757-86662335,112.989117,23.09942101,112.9773532,23.09651845
424,清远市,清新区,禾云镇鱼坝卫生院预防接种门诊,清新区禾云镇鱼坝圩,0763-5660383,112.999942,23.89051936,112.9881043,23.88748011
1717,佛山市,南海区,佛山市南海区第五人民医院（土资楼点）,南海区凤平路与城南二楼交叉口东南100米（土资楼）,0757-85512059,113.001476,22.950308,112.9896873,22.94733507
1699,佛山市,南海区,佛山市第五人民医院成人接种门诊,佛山市南海区西樵镇江浦东路63号,0757-86861733,113.0014882,22.95030801,112.9896995,22.94733489
422,清远市,清新区,太和镇卫生院预防接种门诊,清新区太和镇飞水开发区,0763-5383567,113.0052521,23.70703498,112.9934288,23.70385505
1684,佛山市,禅城区,佛山岭南医院新冠疫苗接种点,禅城区南庄镇季华西路紫南段9号,0757-82529648,113.005218,23.006409,112.9934585,23.00335679
2027,江门市,新会区,双水镇中心卫生院,双水镇鸿福路36号,6419223,113.005342,22.441474,112.9936075,22.4385554
1989,韶关市,乐昌市,秀水镇卫生院,秀水镇农民街76-79号,5840268,113.011851,25.178641,112.9999411,25.17556614
411,清远市,清新区,太和镇卫生院西河社区卫生服务站预防接种门诊,清新区太和镇新宁路8号城北广场,0763-5307013,113.012269,23.730354,113.0004604,23.727048
2080,江门市,鹤山市,雅瑶镇卫生院,鹤山市雅瑶镇兴雅路170号,8282508,113.012861,22.72770303,113.001085,22.72460248
1683,佛山市,禅城区,佛山市第一人民医院禅城医院预防接种门诊,禅城区南庄镇解放路9号3号楼,0757-85329985,113.0172085,22.98305692,113.0054288,22.97977315
2014,江门市,蓬江区,杜阮镇卫生院,江门市蓬江区杜阮镇惠民2巷1号,3660458,113.0174646,22.60980641,113.0056976,22.60663659
1694,佛山市,南海区,佛山市南海区第九人民医院狂犬病暴露预防处置门诊,佛山市南海区九江镇儒林西路50号（旧发热门诊）,18927718308,113.017935,22.841292,113.0061488,22.8380481
1696,佛山市,南海区,南海区九江镇社区卫生服务中心九江预防接种门诊,佛山市南海区九江镇儒林西路50号（门诊五楼）,0757-86555954,113.0179452,22.8412911,113.006159,22.83804698
1682,佛山市,禅城区,佛山市第一人民医院禅城医院新冠疫苗接种点,禅城区南庄镇龙津社区卫生服务站,0757-82017862,113.018079,22.983,113.0062993,22.97969819
469,清远市,清城区,飞来湖小学临时接种点,清城区田龙路与豪逸路交叉路口往南约50米,0763-3322676,113.019596,23.715366,113.0077799,23.71190311
1760,佛山市,三水区,佛山市三水区乐平揽月一号体育馆,佛山高新区·三水园家100产业社区,0757-87380456,113.0209855,23.26917234,113.0092052,23.26570236
412,清远市,清新区,清新区人民医院成人接种门诊,清新区太和镇玄真路15号,0763-5810650,113.0222834,23.73922507,113.010476,23.7357155
1698,佛山市,南海区,河清社区卫生服务站新冠疫苗临时接种点,九江镇河清新墟26号,18022299037,113.022686,22.92662,113.0109124,22.92324895
1748,佛山市,三水区,乐平镇社区卫生服务中心,三水区乐平镇乐源路2号,0757-87380456,113.0236785,23.26316936,113.0119016,23.25964827
428,清远市,清新区,清新区大型临时接种点（原天天乐百货）,清新区清和大道44号,0763-5899679,113.0237559,23.73787839,113.0119487,23.73433949
498,清远市,英德市,波罗镇卫生院预防接种门诊,波罗镇波罗街,0763-2541142,113.029692,24.447818,113.0178337,24.44442154
509,清远市,英德市,波罗镇卫生院预防接种门诊,波罗镇政府文体馆,0763-2541142,113.029946,24.447193,113.0180873,24.44379216
2034,江门市,新会区,新会区中医院葵湖院区,江门市新会区南安路58号（葵湖东路）,6621189,113.035404,22.518768,113.0236611,22.51529278
461,清远市,清城区,凤城社区卫生服务中心,清城区天湖塘66号,0763-3322676,113.0368096,23.71645644,113.0249858,23.71270216
1697,佛山市,南海区,南海区九江镇社区卫生服务中心沙头预防接种门诊,九江镇沙头康泰北路1号（预防接种门诊）,0757-86902570,113.036876,22.914545,113.0251049,22.91095136
1695,佛山市,南海区,佛山市南海区中医院沙头分院狂犬病暴露预防处置门诊,九江镇沙头康泰北路1号（门诊大楼三楼中医馆）,0757-86902563,113.037427,22.913744,113.0256558,22.9101447
466,清远市,清城区,妇幼保健院产科接种门诊,清城区曙光二路22号,0763-3321230,113.0376181,23.71697406,113.0257935,23.71321105
462,清远市,清城区,横荷社区卫生服务中心预防接种门诊,清城区横荷街道办横荷居委会内,0763-3377228,113.0378197,23.65078437,113.0259837,23.64700341
2023,江门市,新会区,新会区会城社区卫生服务中心,新会区会城新桥路14号,6333655,113.039625,22.51985503,113.027876,22.5163344
2019,江门市,新会区,新会区体育中心大型临时接种点,新会区三和大道南13号,未定,113.0398791,22.47513605,113.0280999,22.47160686
2012,江门市,蓬江区,棠下镇卫生院,江门市蓬江区棠下医院周郡分院（周郡村卫生站）,3571940,113.040535,22.689765,113.0287567,22.68620942
2020,江门市,新会区,新会区人民医院,江门市新会区会城惠民西路7号,6621077,113.0416743,22.53039445,113.0299261,22.52685807
2022,江门市,新会区,第二人民医院,新会区会城冈州大道中92号,6666714,113.042514,22.522733,113.0307606,22.51919056
2021,江门市,新会区,新会区妇幼保健院,江门市新会区会城知政北路27号,6613260,113.0425281,22.53055335,113.0307779,22.52701125
1685,佛山市,禅城区,南庄镇新冠疫苗大型临时接种点（绿岛湖国际中心）,南庄镇科海东路绿岛湖国际中心,0757-82017862,113.0434027,23.01423311,113.0316205,23.01054341
1977,韶关市,乐昌市,市第二人民医院产科门诊,坪石镇莲塘村牛鞍山,5525907,113.0436545,25.29514584,113.0317192,25.29156207
460,清远市,清城区, 清远市中医院,清城区桥北路10号,0763-3126148,113.0460964,23.71488429,113.0342508,23.71106191
1710,佛山市,南海区,南海区公共卫生医院,狮山镇罗村新光源产业基地办公大楼D1栋1-2楼,13302426210,113.050141,23.047334,113.0383153,23.04361048
1680,佛山市,禅城区,张槎街道村头卫生站新冠疫苗临时接种点,佛山市禅城区张槎街道村头村宝丽南路10号首层,0757-82501086,113.0536303,23.03303782,113.0418057,23.02933208
1990,韶关市,乐昌市,沙坪镇卫生院,沙坪镇东街58号,5890003,113.055442,25.092235,113.0434529,25.08865594
2028,江门市,新会区,崖门镇卫生院,崖门镇崖西大道北56号,6438009,113.060046,22.312877,113.0482386,22.30934491
464,清远市,清城区,清远市人民医院新冠接种门诊,清城区银泉路B24号,0763-6411035,113.0624347,23.6731175,113.0504952,23.66935445
1677,佛山市,禅城区,张槎街道村尾社区卫生服务站,张槎街道村尾始平大道8号,0757-82501086,113.063898,23.029875,113.0520273,23.02625678
459,清远市,清城区,东城社区卫生服务中心犬伤接种门诊,清城区东城街道锦兴路168号敏捷水岸花园1号楼121-124/130号商铺,0763-3921399,113.064377,23.718208,113.0524551,23.71448339
471,清远市,清城区,清城区东城敏捷水岸临时接种点,清城区东城街道锦兴路168号敏捷水岸花园1号楼,0763-3921399,113.0643775,23.71820798,113.0524556,23.71448337
468,清远市,清城区,体育馆临时接种点,清城区银泉路与半环北路交叉口,0763-3503917,113.0647333,23.67730457,113.0527811,23.67356948
1993,韶关市,乐昌市,坪石镇卫生院,坪石镇河西坪梅街96-1号,5534218,113.06977,25.284613,113.0577124,25.28118827
2009,江门市,蓬江区,江门市妇幼保健院,蓬江区星河路2号,7361473,113.072371,22.611528,113.0604535,22.60816536
1681,佛山市,禅城区,张槎古灶村社区卫生服务站新冠疫苗临时接种点,佛山市禅城区古灶古生雅苑151-153号铺,0757-82501086,113.07466,23.038995,113.062722,23.03552748
467,清远市,清城区,清远高新区医院,清远高新科技开发区创兴三路8号,0763-3988588,113.07474,23.63444802,113.0627651,23.63085976
1988,韶关市,乐昌市,梅花镇中心卫生院,梅花镇沿溪路22号,5850001,113.079562,25.187939,113.0674536,25.18467005
2007,江门市,蓬江区,江门市五邑中医院,华园东路30号一号门岗旁,3509905,113.08028,22.584841,113.0683189,22.58160905
1679,佛山市,禅城区,张槎街道新冠疫苗大型临时接种点（高新区拓思未来企业孵化中心）,禅城区张槎街道国家高新区（拓思）未来企业孵化中心6栋首层13-20号铺和23号铺,0757-82501086,113.080643,23.051134,113.0686596,23.04775582
487,清远市,英德市,大洞镇卫生院预防接种门诊,大洞镇人民路60号,0763-2881101,113.081366,24.029825,113.0692973,24.02646264
2674,广州市,花都区,赤坭镇卫生院预防接种门诊,广州市花都区赤坭镇沿江路2号,020-66356120,113.0816849,23.39446233,113.0696888,23.39099108
457,清远市,清城区,龙塘镇卫生院预防接种门诊,清城区龙塘镇旧清花路131号,0763-3686883,113.081797,23.606651,113.0697917,23.60317497
1709,佛山市,南海区,南海经开医院官窑院区,南海区狮山镇官窑成人学校,0757-81199344,113.084365,23.234677,113.072364,23.23128793
2010,江门市,蓬江区,江门市第二人民医院（仅作为台港澳同胞和外籍人士定点接种单位）,蓬江区天福路6号门诊楼3楼、4楼,3060666,113.08532,22.607808,113.073333,22.60465142
1728,佛山市,顺德区,龙江社区卫生服务中心大型接种点,龙江医院职工活动中心,0757-23881816,113.086259,22.867744,113.0742677,22.86453068
1678,佛山市,禅城区,佛山市中医院禅城高新区医院预防接种门诊,禅城区张槎街道纯阳路10号8号楼,0757-82120148,113.0872764,23.04095253,113.0752719,23.03768145
1669,佛山市,禅城区,禅城区中心医院预防接种门诊,禅城区石湾镇街道三友南路3号6号楼儿保园,0757-66698635,113.0921093,23.01097012,113.0801013,23.00777632
2017,江门市,江海区,江海区中西医结合医院,江海区礼乐三路200号（礼乐街道社区卫生服务中心一楼）,3635182,113.0920785,22.54153756,113.0801029,22.53848422
470,清远市,清城区,流动接种点,大学城片区,0763-3921399,113.093305,23.724646,113.0812395,23.7213467
2011,江门市,蓬江区,江门市体育馆,江门市蓬江区东成街1号,未定,113.093457,22.59440222,113.0814348,22.59135126
463,清远市,清城区,洲心社区卫生服务中心预防接种门诊,清城区洲心街龙华大道49号,0763-3503917,113.0940406,23.68274612,113.0819411,23.67943826
2008,江门市,蓬江区,江门市人民医院,蓬江区蓬莱路19号,3887083,113.094898,22.58677071,113.082874,22.5837355
1731,佛山市,顺德区,乐从体育馆,乐从镇镇安路乐从体育馆,0757-28338122,113.1027295,22.95492125,113.0906605,22.95182295
1707,佛山市,南海区,狮山镇社区卫生服务中心,松岗园丁村对面,0757-85220699,113.1064361,23.14595645,113.0943869,23.14279057
1674,佛山市,禅城区,石湾镇街道番村社区卫生站新冠疫苗接种点,佛山市禅城区绿景西路10号50号铺,0757-82722726,113.1069044,23.00510753,113.0948645,23.00200051
1666,佛山市,禅城区,石湾镇街道社区卫生服务中心新冠疫苗接种门诊,禅城区石湾镇街道前进路1号澜石小学旁（六楼）,0757-83137536,113.106952,22.989118,113.0948999,22.98601515
1667,佛山市,禅城区,石湾镇街道社区卫生服务中心预防接种门诊,禅城区石湾镇街道前进路1号澜石小学旁（三楼）,0757-82778663,113.10697,22.989162,113.0949179,22.98605913
1991,韶关市,乐昌市,云岩镇卫生院,云岩镇云岩街,5870902,113.109391,25.12823301,113.0971624,25.12522107
1657,佛山市,禅城区,佛山都市妇产医院新冠疫苗接种点,禅城区祖庙街道文昌路火车站广场西侧,0757-82031531,113.109267,23.05441103,113.0971987,23.05127404
2018,江门市,江海区,江海区江南街道社区卫生服务中心,江海区江海一路65号二层,3898565,113.10969,22.58716004,113.0976454,22.58417558
2675,广州市,花都区,炭步镇中心卫生院预防接种门诊,广州市花都区炭步镇桥南路28号,020-66287792,113.1104194,23.3449379,113.0983381,23.34169707
1660,佛山市,禅城区,佛山市妇幼保健院新冠疫苗接种点,禅城区人民西路11号综合楼三楼,0757-82969788,113.1122537,23.03892777,113.1002037,23.03578893
1670,佛山市,禅城区,石湾镇街道里水社区卫生服务站新冠疫苗接种点,禅城区石湾镇街道汾江南路9号二楼,0757-83385330,113.114852,23.010946,113.1028189,23.00780538
1659,佛山市,禅城区,佛山市中医院新冠疫苗接种点,禅城区亲仁路6号住院楼3楼,0757-83062021,113.116201,23.04141,113.1041538,23.03824276
1672,佛山市,禅城区,石湾镇街道新冠疫苗大型临时接种点（吉宝物流公司）,禅城区石湾镇街道澜石前进路88号澜石码头,0757-66698635,113.116782,22.984152,113.1047334,22.98100312
1664,佛山市,禅城区,祖庙街道卫国社区卫生服务站新冠疫苗临时接种点,佛山市禅城区祖庙路59号,0757-83374681,113.117575,23.030354,113.1055409,23.02718126
1668,佛山市,禅城区,石湾镇街道城南社区卫生服务中心预防接种门诊,禅城区石湾镇街道惠景路8号城南社区卫生服务中心,0757-82778731,113.118134,23.004511,113.1061048,23.00134441
1652,佛山市,禅城区,佛山市第一人民医院同济康复医院鸿业预防接种门诊,禅城区祖庙街道同华东二路13号鸿业市场二楼,0757-83394641,113.1185768,23.02018277,113.1065504,23.01700561
